movieId,title,genres,year,avg_rating,n_ratings
82,"Antonia's Line",Comedy|Drama,1995,4.014135556361,2759
83,"Once Upon a Time... When We Were Colored",Drama|Romance,1995,3.64910858995138,617
84,"Last Summer in the Hamptons",Comedy|Drama,1995,3.37797619047619,168
85,"Angels and Insects",Drama|Romance,1995,3.53874474053296,2852
86,"White Squall",Action|Adventure|Drama,1996,3.48400257676616,4657
87,"Dunston Checks In",Children|Comedy,1996,2.41645021645022,1155
88,"Black Sheep",Comedy,1996,3.12903486120077,6196
89,"Nick of Time",Action|Thriller,1995,3.12896494156928,3594
90,"The Journey of August King",Drama,1995,3.33552631578947,228
91,"Mary Reilly",Drama|Horror|Thriller,1996,2.84861834201041,2497
92,"Vampire in Brooklyn",Comedy|Horror|Romance,1995,2.50243794326241,2256
93,"Beautiful Girls",Comedy|Drama|Romance,1996,3.52825552825553,4477
94,"Broken Arrow",Action|Adventure|Thriller,1996,3.10494761130234,26437
95,"In the Bleak Midwinter",Comedy|Drama,1995,3.68546845124283,523
96,"Hate",Crime|Drama,1995,4.01062655258073,3623
97,"Shopping",Action|Thriller,1994,2.66494845360825,97
98,"Heidi Fleiss: Hollywood Madam",Documentary,1995,3.11146907216495,776
99,"City Hall",Drama|Thriller,1996,3.23037580609295,4497
100,"Bottle Rocket",Adventure|Comedy|Crime|Romance,1996,3.75595567867036,5415
101,"Mr. Wrong",Comedy,1996,2.42280945757997,2157
102,"Unforgettable",Mystery|Sci-Fi|Thriller,1996,3.26696647587899,1223
103,"Happy Gilmore",Comedy,1996,3.39864510665753,24799
104,"Bridges of Madison County, The",Drama|Romance,1995,3.33586928330596,11567
105,"Nobody Loves Me",Comedy|Drama,1994,3.40714285714286,140
106,"Muppet Treasure Island",Adventure|Children|Comedy|Musical,1996,3.20121001557446,8347
107,"Catwalk",Documentary,1996,3.05109489051095,137
108,"Headless Body in Topless Bar",Comedy|Drama|Thriller,1995,2.33333333333333,18
109,"Braveheart",Action|Drama|War,1995,3.99616627380353,75514
110,"Taxi Driver",Crime|Drama|Thriller,1976,4.08132954341758,39051
111,"Rumble in the Bronx",Action|Adventure|Comedy|Crime,1995,3.39750601618902,13713
112,"Before and After",Drama|Mystery,1996,3.1228595890411,1168
113,"Margaret's Museum",Drama,1995,3.63513513513514,259
114,"Happiness Is in the Field",Comedy,1995,3.38392857142857,56
115,"Anne Frank Remembered",Documentary,1995,3.90028355387524,1058
116,"Young Poisoner's Handbook, The",Crime|Drama,1995,3.58850226928896,1322
117,"If Lucy Fell",Comedy|Romance,1996,3.00633445945946,1184
118,"Steal Big, Steal Little",Comedy,1995,2.79304029304029,273
119,"Race the Sun",Adventure|Comedy|Drama,1996,2.8859649122807,171
120,"Boys of St. Vincent, The",Drama,1992,3.7316091954023,870
121,"Boomerang",Comedy|Romance,1992,2.85692012473015,4169
122,"Chungking Express",Drama|Mystery|Romance,1994,4.00488732011947,3683
123,"Star Maker, The",Drama,1995,3.48714285714286,350
124,"Flirting With Disaster",Comedy,1996,3.73417553191489,3760
125,"NeverEnding Story III, The",Adventure|Children|Fantasy,1994,2.33679245283019,1590
126,"Silences of the Palace, The",Drama,1994,3.25454545454545,55
127,"Jupiter's Wife",Documentary,1994,3.48765432098765,81
128,"Pie in the Sky",Comedy|Romance,1996,3.16666666666667,204
129,"Angela",Drama,1995,3.24509803921569,51
130,"Frankie Starlight",Drama|Romance,1995,3.30904522613065,199
131,"Jade",Thriller,1995,2.77174392935982,2265
132,"Nueba Yol",Comedy|Drama,1995,2.5,23
133,"Sonic Outlaws",Documentary,1995,3.64102564102564,39
134,"Down Periscope",Comedy,1996,3.00195929718114,7911
135,"From the Journals of Jean Seberg",Documentary,1995,3.58181818181818,110
136,"Man of the Year",Documentary,1995,3.30165289256198,242
137,"Neon Bible, The",Drama,1995,3.28618421052632,152
138,"Target",Action|Drama,1995,3.10416666666667,48
139,"Up Close and Personal",Drama|Romance,1996,3.30763815557902,5682
140,"Birdcage, The",Comedy,1996,3.52410979228487,26960
141,"Shadows",Drama,1988,3.05813953488372,43
142,"Gospa",Drama,1995,2.1875,16
143,"Brothers McMullen, The",Comedy,1995,3.46338357036723,4711
144,"Bad Boys",Action|Comedy|Crime|Drama|Thriller,1995,3.28470567206864,16784
145,"Amazing Panda Adventure, The",Adventure|Children,1995,2.88871473354232,638
146,"Basketball Diaries, The",Drama,1995,3.6062037037037,5400
147,"Awfully Big Adventure, An",Drama,1995,2.9,380
148,"Amateur",Crime|Drama|Thriller,1994,3.67829787234043,1175
149,"Apollo 13",Adventure|Drama|IMAX,1995,3.88968506581788,62521
150,"Rob Roy",Action|Drama|Romance|War,1995,3.5205499276411,13820
151,"Addiction, The",Drama|Horror,1995,3.11303191489362,752
152,"Batman Forever",Action|Adventure|Comedy|Crime,1995,2.89005542794367,40052
153,"Beauty of the Day",Drama,1967,3.79680881107032,3541
154,"Beyond Rangoon",Adventure|Drama|War,1995,3.39759939984996,1333
155,"Blue in the Face",Comedy|Drama,1995,3.53066966797974,1777
156,"Canadian Bacon",Comedy|War,1995,2.79571026722925,2844
157,"Casper",Adventure|Children,1995,2.88867458260503,16591
158,"Clockers",Crime|Drama|Mystery,1995,3.41473931791454,2551
159,"Congo",Action|Adventure|Mystery|Sci-Fi,1995,2.60707937480846,16315
160,"Crimson Tide",Drama|Thriller|War,1995,3.74850058513751,27344
161,"Crumb",Documentary,1994,3.98276117194436,6758
162,"Desperado",Action|Romance|Western,1995,3.43416252072968,18090
163,"Devil in a Blue Dress",Crime|Film-Noir|Mystery|Thriller,1995,3.45905812473483,4714
164,"Die Hard: With a Vengeance",Action|Crime|Thriller,1995,3.51645283367177,43336
165,"Doom Generation, The",Comedy|Crime|Drama,1995,2.90169902912621,824
166,"Feast of July",Drama,1995,3.18023255813953,86
167,"First Knight",Action|Drama|Romance,1995,3.06188206842592,14059
168,"Free Willy 2: The Adventure Home",Adventure|Children|Drama,1995,2.28858248669569,4134
169,"Hackers",Action|Adventure|Crime|Thriller,1995,3.22672971627675,10045
170,"Jeffrey",Comedy|Drama,1995,3.59480431848853,1482
171,"Johnny Mnemonic",Action|Sci-Fi|Thriller,1995,2.76281024819856,14988
172,"Judge Dredd",Action|Crime|Sci-Fi,1995,2.55484140233723,17970
173,"Jury Duty",Comedy,1995,2.44701986754967,2265
174,"Kids",Drama,1995,3.52594647519582,6128
175,"Living in Oblivion",Comedy,1995,3.84276851492827,2579
176,"Lord of Illusions",Horror,1995,2.89200645942673,2477
177,"Love & Human Remains",Comedy|Drama,1993,3.37594696969697,528
178,"Mad Love",Drama|Romance,1995,2.74631497284717,1289
179,"Mallrats",Comedy|Romance,1995,3.56436549200847,10386
180,"Mighty Morphin Power Rangers: The Movie",Action|Children,1995,1.99554707379135,3144
181,"Moonlight and Valentino",Drama|Romance,1995,3.07941988950276,724
182,"Mute Witness",Comedy|Horror|Thriller,1994,3.34839203675345,653
183,"Nadja",Drama,1994,3.1058495821727,359
184,"Net, The",Action|Crime|Thriller,1995,3.11693268563498,27379
185,"Nine Months",Comedy|Romance,1995,2.86639721991388,13237
186,"Party Girl",Comedy,1995,3.45009881422925,1012
187,"Prophecy, The",Fantasy|Horror|Mystery,1995,3.32548526240115,2782
188,"Reckless",Comedy|Fantasy,1995,3.01014492753623,345
189,"Safe",Thriller,1995,3.62343619683069,1199
190,"Scarlet Letter, The",Drama|Romance,1995,2.69473684210526,1900
191,"The Show",Documentary,1995,3.04022988505747,87
192,"Showgirls",Drama,1995,2.26455682553375,9274
193,"Smoke",Comedy|Drama,1995,3.83607312951298,6509
194,"Something to Talk About",Comedy|Drama|Romance,1995,3.08996489174956,3418
195,"Species",Horror|Sci-Fi,1995,2.82773985589685,15822
196,"Stars Fell on Henrietta, The",Drama,1995,3.06578947368421,114
197,"Strange Days",Action|Crime|Drama|Mystery|Sci-Fi|Thriller,1995,3.42264628565865,10271
198,"Umbrellas of Cherbourg, The",Drama|Musical|Romance,1964,3.78280188186095,1913
199,"Tie That Binds, The",Thriller,1995,2.8375,360
200,"Three Wishes",Drama|Fantasy,1995,3.03221649484536,388
201,"Total Eclipse",Drama|Romance,1995,3.09019607843137,510
202,"To Wong Foo, Thanks for Everything! Julie Newmar",Comedy,1995,3.1658532617537,6147
203,"Under Siege 2: Dark Territory",Action,1995,2.92608330710314,9531
204,"Unstrung Heroes",Comedy|Drama,1995,3.50396539293439,1387
205,"Unzipped",Documentary,1995,3.47641509433962,1060
206,"Walk in the Clouds, A",Drama|Romance,1995,3.36851549755302,6130
207,"Waterworld",Action|Adventure|Sci-Fi,1995,2.87863315003928,33098
208,"White Man's Burden",Drama,1995,2.81812420785805,789
209,"Wild Bill",Western,1995,2.87572815533981,515
210,"Browning Version, The",Drama,1994,3.58455284552846,615
211,"Bushwhacked",Adventure|Comedy|Crime|Mystery,1995,2.57213438735178,506
212,"Burnt by the Sun",Drama,1994,4.01977809937289,2073
213,"Before the Rain",Drama|War,1994,4.03098188751192,1049
214,"Before Sunrise",Drama|Romance,1995,3.94346349745331,8835
215,"Billy Madison",Comedy,1995,3.25308379413016,11755
216,"Babysitter, The",Drama|Thriller,1995,2.73691460055096,1089
217,"Boys on the Side",Comedy|Drama,1995,3.2829448677723,4462
218,"Cure, The",Drama,1995,3.59943977591036,714
219,"Castle Freak",Horror,1995,2.47050561797753,356
220,"Circle of Friends",Drama|Romance,1995,3.52881275655194,6334
221,"Clerks",Comedy,1994,3.84107155250191,28818
222,"Don Juan DeMarco",Comedy|Drama|Romance,1995,3.43214478660184,9255
223,"Disclosure",Drama|Thriller,1994,3.2837113704764,13623
224,"Dream Man",Thriller,1995,2.6875,48
225,"Drop Zone",Action|Thriller,1994,3.06585117227319,4905
226,"Destiny Turns on the Radio",Comedy,1995,2.67276422764228,492
227,"Death and the Maiden",Drama|Thriller,1994,3.56304929308368,2617
228,"Dolores Claiborne",Drama|Thriller,1995,3.57557706626955,8058
229,"Dumb & Dumber",Adventure|Comedy,1994,2.97641871640534,40371
230,"Eat Drink Man Woman",Comedy|Drama|Romance,1994,4.021967311441,6669
231,"Exotica",Drama,1994,3.5241655540721,3745
232,"Exit to Eden",Comedy,1994,2.67053807703617,3401
233,"Ed Wood",Comedy|Drama,1994,3.6592039800995,18291
234,"French Kiss",Action|Comedy|Romance,1995,3.3074677430981,13873
235,"Forget Paris",Comedy|Romance,1995,3.21604395604396,6825
236,"Far From Home: The Adventures of Yellow Dog",Adventure|Children,1995,3.16459977452086,887
237,"Goofy Movie, A",Animation|Children|Comedy|Romance,1995,3.12608598797059,4489
238,"Hideaway",Thriller,1995,2.89772727272727,880
239,"Fluke",Children|Drama,1995,3.02682926829268,615
240,"Farinelli: il castrato",Drama|Musical,1994,3.39198606271777,1148
241,"Gordy",Children|Comedy|Fantasy,1995,2.5,499
242,"Gumby: The Movie",Animation|Children,1995,2.3871473354232,319
243,"The Glass Shield",Crime|Drama,1994,2.95306859205776,277
244,"Hoop Dreams",Documentary,1994,4.00281305941522,11731
245,"Heavenly Creatures",Crime|Drama,1994,3.80934830934831,8547
246,"Houseguest",Comedy,1994,3.00818181818182,3300
247,"Immortal Beloved",Drama|Romance,1994,3.6694899303595,5313
248,"Heavyweights",Children|Comedy,1995,3.08003442340792,1162
249,"Hunted, The",Action,1995,3.0322966507177,418
250,"I.Q.",Comedy|Romance,1994,3.20507759935409,11147
251,"Interview with the Vampire: The Vampire Chronicles",Drama|Horror,1994,3.51188406665867,33364
252,"Jefferson in Paris",Drama,1995,2.88846737481032,659
253,"Jerky Boys, The",Comedy,1995,2.27488986784141,1135
254,"Junior",Comedy|Sci-Fi,1994,2.67475768370475,12071
255,"Just Cause",Mystery|Thriller,1995,3.40607533414338,4115
256,"Kid in King Arthur's Court, A",Adventure|Children|Comedy|Fantasy|Romance,1995,2.62327677624602,1886
257,"Kiss of Death",Crime|Drama|Thriller,1995,3.05900329102022,2127
258,"Star Wars: Episode IV - A New Hope",Action|Adventure|Sci-Fi,1977,4.09240036213247,97202
259,"Little Women",Drama,1994,3.59954641179329,12346
260,"Little Princess, A",Children|Drama,1995,3.75890092879257,5168
261,"Ladybird Ladybird",Drama,1994,3.72673031026253,419
262,"Enfer, L'",Drama,1994,3.3325,200
263,"Like Water for Chocolate",Drama|Fantasy|Romance,1992,3.9135836337984,12758
264,"Legends of the Fall",Drama|Romance|War|Western,1994,3.50494212167662,18919
265,"Major Payne",Comedy,1995,2.90742259585811,4877
266,"Little Odessa",Crime|Drama,1994,3.30789133247089,773
267,"My Crazy Life",Drama,1993,3.48157051282051,624
268,"Love Affair",Drama|Romance,1994,3.18540145985401,1370
269,"Losing Isaiah",Drama,1995,3.32955404383976,1323
270,"Madness of King George, The",Comedy|Drama,1994,3.73416156382478,8492
271,"Mary Shelley's Frankenstein",Drama|Horror|Sci-Fi,1994,3.1190921853065,8548
272,"Man of the House",Comedy,1995,2.82639405204461,1345
273,"Mixed Nuts",Comedy,1994,2.72275449101796,1670
274,"Milk Money",Comedy|Romance,1994,2.98039723661485,5790
275,"Miracle on 34th Street",Drama,1994,3.3870112945265,11510
276,"Miami Rhapsody",Comedy,1995,3.02072758037225,1182
277,"My Family",Drama,1995,3.69346473029046,964
278,"Murder in the First",Drama|Thriller,1995,3.70824115044248,5424
279,"Nobody's Fool",Comedy|Drama|Romance,1994,3.66230806142035,4168
280,"Nell",Drama,1994,3.38755163647919,12588
281,"New Jersey Drive",Crime|Drama,1995,3.099609375,256
282,"New York Cop",Action|Crime,1993,2.8,40
283,"Beyond Bedlam",Drama|Horror,1993,2.36931818181818,88
284,"Nemesis 2: Nebula",Action|Sci-Fi|Thriller,1995,2,116
285,"Nina Takes a Lover",Comedy|Romance,1994,3.23958333333333,336
286,"Natural Born Killers",Action|Crime|Thriller,1994,3.26348823825624,27802
287,"Only You",Comedy|Romance,1994,3.36126334006346,3467
288,"Once Were Warriors",Crime|Drama,1994,3.98286038592509,4405
289,"Outbreak",Action|Drama|Sci-Fi|Thriller,1995,3.41999866719979,30012
290,"Léon: The Professional",Action|Crime|Drama|Thriller,1994,4.09754473001217,43539
291,"Perez Family, The",Comedy|Romance,1995,3.17146144994246,869
292,"Pyromaniac's Love Story, A",Comedy|Romance,1995,2.8064182194617,483
293,"Pulp Fiction",Comedy|Crime|Drama|Thriller,1994,4.1917779248961,108756
294,"Panther",Drama,1995,3.08781362007168,279
295,"Pushing Hands",Drama,1992,3.50186567164179,268
296,"Priest",Drama,1994,3.72050816696915,2755
297,"Quiz Show",Drama,1994,3.66088718757037,22205
298,"Picture Bride",Drama|Romance,1994,3.51026694045175,487
299,"Queen Margot",Drama|Romance,1994,3.74279835390946,1701
300,"Quick and the Dead, The",Action|Thriller|Western,1995,3.04951587204314,8159
301,"Roommates",Comedy|Drama,1995,3.18055555555556,756
302,"Ready to Wear",Comedy,1994,2.6981553940749,3578
303,"Three Colors: Red",Drama,1994,4.05616346583296,8956
304,"Three Colors: Blue",Drama,1993,3.96759259259259,8532
305,"Three Colors: White",Comedy|Drama,1994,3.89160948222084,6412
306,"Red Firecracker, Green Firecracker",Drama,1994,3.64209401709402,468
307,"Rent-a-Kid",Comedy,1995,2.78442028985507,276
308,"Relative Fear",Horror|Thriller,1994,2.73295454545455,88
309,"Stuart Saves His Family",Comedy,1995,2.6081573197378,1373
310,"Swan Princess, The",Animation|Children,1994,3.09251237623762,1616
311,"Secret of Roan Inish, The",Children|Drama|Fantasy|Mystery,1994,3.84998853999542,4363
312,"Specialist, The",Action|Drama|Thriller,1994,2.898059018463,12674
313,"Stargate",Action|Adventure|Sci-Fi,1994,3.38180973999175,38768
314,"Santa Clause, The",Comedy|Drama|Fantasy,1994,3.12395506096587,18781
315,"Shawshank Redemption, The",Crime|Drama,1994,4.41679204552888,122296
316,"Shallow Grave",Comedy|Drama|Thriller,1994,3.74777024616482,8409
317,"Suture",Film-Noir|Thriller,1993,3.25735294117647,340
318,"Strawberry and Chocolate",Drama,1993,3.75816326530612,980
319,"Swimming with Sharks",Comedy|Drama,1995,3.67216174183515,3215
320,"Sum of Us, The",Comedy|Drama,1994,3.688,500
321,"National Lampoon's Senior Trip",Comedy,1995,2.64645103324349,1113
322,"To Live",Drama,1994,4.09001272264631,1572
323,"Tank Girl",Action|Comedy|Sci-Fi,1995,2.80792261630585,8684
324,"Tales from the Crypt Presents: Demon Knight",Horror|Thriller,1995,3.16358253145818,2702
325,"Star Trek: Generations",Adventure|Drama|Sci-Fi,1994,3.34121993906787,30854
326,"Tales from the Hood",Action|Crime|Horror,1995,2.81785283474065,1658
327,"Tom & Viv",Drama,1994,3.28767123287671,584
328,"Village of the Damned",Horror|Sci-Fi,1995,2.779035639413,2385
329,"Tommy Boy",Comedy,1995,3.37078328418327,13903
330,"Vanya on 42nd Street",Drama,1994,3.81547969393761,1699
331,"Underneath",Mystery|Thriller,1995,3.25,422
332,"Walking Dead, The",Drama|War,1995,2.87060702875399,313
333,"What's Eating Gilbert Grape",Drama,1993,3.74563286815653,20494
334,"Virtuosity",Action|Sci-Fi|Thriller,1995,2.98523583036068,5046
335,"While You Were Sleeping",Comedy|Romance,1995,3.50774818401937,26845
336,"War, The",Adventure|Drama|War,1994,3.37040618955513,1551
337,"Double Happiness",Drama,1994,3.58695652173913,414
338,"Muriel's Wedding",Comedy,1994,3.48294914013904,13665
339,"Baby-Sitters Club, The",Children,1995,2.66812865497076,1026
340,"Ace Ventura: Pet Detective",Comedy,1994,3.00059587279684,47829
341,"Adventures of Priscilla, Queen of the Desert, The",Comedy|Drama,1994,3.62415884356567,12037
342,"Backbeat",Drama|Musical,1993,3.42478991596639,1190
343,"Bitter Moon",Drama|Film-Noir|Romance,1992,3.45239361702128,1880
344,"Bullets Over Broadway",Comedy,1994,3.68049340218015,8715
345,"Clear and Present Danger",Action|Crime|Drama|Thriller,1994,3.66612839811278,35608
346,"Client, The",Drama|Mystery|Thriller,1994,3.46538129496403,17375
347,"Corrina, Corrina",Comedy|Drama|Romance,1994,3.30251460502921,3937
348,"Crooklyn",Comedy|Drama,1994,3.272063933287,1439
349,"Crow, The",Action|Crime|Fantasy|Thriller,1994,3.51515548110146,19102
350,"Cobb",Drama,1994,3.14746543778802,1302
351,"Flintstones, The",Children|Comedy|Fantasy,1994,2.40971766250821,12184
352,"Forrest Gump",Comedy|Drama|Romance|War,1994,4.06818922178886,113581
353,"Four Weddings and a Funeral",Comedy|Romance,1994,3.64209709598759,31577
354,"Higher Learning",Drama,1995,3.24565756823821,2418
355,"I Like It Like That",Comedy|Drama|Romance,1994,3.28373702422145,289
356,"I Love Trouble",Action|Comedy,1994,2.72723174030658,2218
357,"It Could Happen to You",Comedy|Drama|Romance,1994,3.32339688041594,5770
358,"Jungle Book, The",Adventure|Children|Romance,1994,3.35912655194947,9182
359,"Wonderful, Horrible Life of Leni Riefenstahl, The",Documentary,1993,3.98582089552239,670
360,"Lion King, The",Adventure|Animation|Children|Drama|Musical|IMAX,1994,3.83347661141116,53509
361,"Little Buddha",Drama,1993,3.16575952498763,2021
362,"Wes Craven's New Nightmare",Drama|Horror|Mystery|Thriller,1994,2.99670433145009,3186
363,"Mask, The",Action|Comedy|Crime|Fantasy,1994,3.1897022242616,41407
364,"Maverick",Adventure|Comedy|Western,1994,3.40854245880862,19725
365,"Mrs. Parker and the Vicious Circle",Drama,1994,3.31110154905336,1162
366,"Naked Gun 33 1/3: The Final Insult",Action|Comedy,1994,2.98276153932965,17722
367,"Paper, The",Comedy|Drama,1994,3.25861683079678,4468
368,"Reality Bites",Comedy|Drama|Romance,1994,3.25980911983033,9430
369,"Red Rock West",Thriller,1992,3.77000529941706,3774
370,"Richie Rich",Children|Comedy,1994,2.44730258014074,6395
371,"Safe Passage",Drama,1994,3.27862595419847,262
372,"River Wild, The",Action|Thriller,1994,3.28934995148892,13399
373,"Speed",Action|Romance|Thriller,1994,3.49057700544576,49029
374,"Speechless",Comedy|Romance,1994,3.12505158893933,2423
375,"Timecop",Action|Sci-Fi|Thriller,1994,2.72025981608524,6851
376,"True Lies",Action|Adventure|Comedy|Romance|Thriller,1994,3.50522836196935,52789
377,"When a Man Loves a Woman",Drama|Romance,1994,3.40240688685875,5692
378,"Wolf",Drama|Horror|Romance|Thriller,1994,3.03997093023256,6192
379,"Wyatt Earp",Western,1994,3.2,5620
380,"Bad Company",Action|Crime|Drama,1995,2.97783251231527,812
381,"Man of No Importance, A",Drama,1994,3.56569343065693,137
382,"S.F.W.",Drama,1994,2.82412060301508,398
383,"Low Down Dirty Shame, A",Action|Comedy,1994,2.65625,752
384,"Boys Life",Drama,1995,3.55506993006993,572
385,"Colonel Chabert, Le",Drama|Romance|War,1994,3.5,212
386,"Faster Pussycat! Kill! Kill!",Action|Crime|Drama,1965,3.42434869739479,998
387,"Jason's Lyric",Crime|Drama,1994,3.15883668903803,447
388,"Secret Adventures of Tom Thumb, The",Adventure|Animation,1993,3.31438127090301,299
389,"Street Fighter",Action|Adventure|Fantasy,1994,1.93992805755396,2780
390,"Coldblooded",Comedy,1995,3.31012658227848,158
391,"Desert Winds",Drama|Fantasy|Romance,1995,2.86111111111111,18
392,"Fall Time",Drama,1995,2.5125,40
393,"Fear, The",Horror,1995,2.20093457943925,107
394,"Frank and Ollie",Documentary,1995,3.38888888888889,63
395,"Girl in the Cadillac",Drama,1995,2.29166666666667,12
396,"Homage",Drama,1995,2.55882352941176,34
397,"Mirage",Action|Thriller,1995,3.04545454545455,22
398,"Open Season",Comedy,1996,2.89393939393939,66
399,"Two Crimes",Comedy|Crime|Drama,1995,2.36111111111111,18
400,"Brother Minister: The Assassination of Malcolm X",Documentary,1994,3.32417582417582,91
401,"Highlander III: The Sorcerer",Action|Fantasy,1994,2.45374115267947,3956
402,"Federal Hill",Drama,1994,3.07142857142857,70
403,"In the Mouth of Madness",Horror|Thriller,1995,3.26715781310586,2579
404,"8 Seconds",Drama,1994,3.24,725
405,"Above the Rim",Crime|Drama,1994,3.05,520
406,"Addams Family Values",Children|Comedy|Fantasy,1993,3.02422516803585,21424
407,"Martin Lawrence: You So Crazy",Comedy|Documentary,1994,2.81496062992126,127
